id,title,summary,published,url,created_at
254236,"Quarantuno le vittime di Crans-Montana, morto un 18enne svizzero ricoverato a Zurigo",Sale il tragico bilancio,2026-02-01 17:39:06 UTC,https://www.ansa.it/sito/notizie/cronaca/2026/02/01/sale-a-41-morti-il-bilancio-di-crans-montana-deceduto-un-18enne-svizzero_eec0160a-2dff-40aa-861a-e195b117c270.html,2026-02-01 18:00:01 UTC
254233,"Ucraina, Mosca beffa la tregua, raid uccide 15 minatori",Rinviato a mercoledì il trilaterale a Abu Dhabi. Colpito anche un reparto di maternità,2026-02-01 17:42:49 UTC,https://www.ansa.it/sito/notizie/mondo/2026/02/01/ucraina-mosca-beffa-la-tregua-raid-uccide-15-minatori_291b0a18-d0bd-498a-bc90-47758cb36f2d.html,2026-02-01 18:00:01 UTC
254232,"Milano: ruba una pistola e spara contro le volanti, la polizia risponde e lo ferisce","Il 25enne è ricoverato è in pericolo di vita, ha ferite alla testa e a un braccio. L'aggressione a Rogoredo, non lontano dalla sparatoria di lunedì scorso",2026-02-01 17:51:14 UTC,https://www.ansa.it/sito/notizie/cronaca/2026/02/01/ruba-la-pistola-e-spara-contro-le-volanti-poliziotti-rispondono-al-fuoco-e-lo-feriscono_fd36a533-d6d0-4877-ab6e-91ebc4eae628.html,2026-02-01 18:00:01 UTC
254231,"++ Valanghe Friuli, trovato corpo dello scialpinista disperso ++",Era sotto un metro di neve a Casera Razzo,2026-02-01 17:51:15 UTC,https://www.ansa.it/sito/notizie/flash/2026/02/01/-valanghe-friuli-trovato-corpo-dello-scialpinista-disperso-_17397ef5-6099-4698-9da5-3f126774a7ec.html,2026-02-01 18:00:01 UTC
254244,"Usa e Iran trattano, libero il giovane simbolo delle proteste",'Stati Uniti pronti a un incontro per negoziare un accordo'. Teheran annulla manovre nel Golfo,2026-02-01 18:22:06 UTC,https://www.ansa.it/sito/notizie/mondo/2026/02/01/usa-e-iran-trattano-libero-il-giovane-simbolo-delle-proteste_c04b7053-162c-4b23-9b7c-0050e4ccf847.html,2026-02-01 19:00:02 UTC
254246,"'Il bimbo di 5 anni fermato dall'Ice è libero, è tornato in Minnesota'",Liam rilasciato insieme al padre. La foto del bimbo aveva fatto il giro del mondo,2026-02-01 18:22:54 UTC,https://www.ansa.it/sito/notizie/mondo/2026/02/01/il-bimbo-di-5-anni-fermato-dallice-e-libero-e-tornato-in-minnesota_77410216-cebe-4cb6-abac-b47e61a7a5a4.html,2026-02-01 19:00:02 UTC
254245,"Due valanghe in Friuli, muore uno scialpinista, 5 si salvano","Una slavina a Sella Nevea e l'altra a Casera Razzo. Elicotteri, Gdf, vigili del fuoco",2026-02-01 18:24:44 UTC,https://www.ansa.it/sito/notizie/cronaca/2026/02/01/due-valanghe-in-friuli-muore-uno-scialpinista-5-si-salvano_d4463bb8-206a-4253-b768-dffcdfd627ae.html,2026-02-01 19:00:02 UTC
254243,"Verso una stretta sulla sicurezza, rispunta il fermo preventivo","Meloni convoca una riunione di governo, sul tavolo lo scudo agli agenti",2026-02-01 18:31:02 UTC,https://www.ansa.it/sito/notizie/politica/2026/02/01/verso-una-stretta-sulla-sicurezza-rispunta-il-fermo-preventivo_ffc898e7-243b-4d2c-9244-6abbd43ed3b9.html,2026-02-01 19:00:02 UTC
254241,"++ Albero caduto, chiuso per sicurezza un tratto dei Fori Imperiali ++",'Per consentire le operazioni di verifica',2026-02-01 18:37:06 UTC,https://www.ansa.it/sito/notizie/flash/2026/02/01/-albero-caduto-chiuso-per-sicurezza-un-tratto-dei-fori-imperiali-_f1857882-37cf-4b4b-9158-a516f8032f9e.html,2026-02-01 19:00:02 UTC
254265,"Audio shock di Michael Jackson, 'i bambini vogliono toccarmi'",Guardian: 'Le registrazioni contenute in un nuovo documentario',2026-02-01 18:42:00 UTC,https://www.ansa.it/sito/notizie/cultura/musica/2026/02/01/audio-shock-di-michael-jackson-i-bambini-vogliono-toccarmi_0ed3d57f-efd9-46d5-806b-8af80d70fcca.html,2026-02-02 08:00:01 UTC
254277,"'Melania' batte le previsioni, il doc sulla First Lady terzo al botteghino Usa",I più visti gli horror 'Send Help' di Sam Raimi e 'Iron Lung',2026-02-01 18:42:00 UTC,https://www.ansa.it/sito/notizie/cultura/cinema/2026/02/01/melania-batte-le-previsioni-il-doc-sulla-first-lady-terzo-al-botteghino-usa_0fc17d04-6362-4656-8538-a9c2ec45b2ea.html,2026-02-02 11:00:02 UTC
254267,"Da Steve Jobs agli Oscar, 40 anni di animazione della Pixar","Da Toy Story a Nemo, mix di tecnologia e narrazione che hanno cambiato il cinema",2026-02-01 18:42:24 UTC,https://www.ansa.it/sito/notizie/cultura/cinema/2026/02/01/da-steve-jobs-agli-oscar-40-anni-di-animazione-della-pixar_55b5df15-7b93-4df1-8ce2-e421b6a6a3c8.html,2026-02-02 10:00:02 UTC
254270,Un corteo di 140 imbarcazioni apre il Carnevale di Venezia nel segno di Olympus,Un omaggio alle Olimpiadi e Paralimpiadi di Milano-Cortina,2026-02-01 18:44:55 UTC,https://www.ansa.it/canale_viaggi/regione/veneto/2026/02/01/un-corteo-di-140-imbarcazioni-apre-il-carnevale-di-venezia-nel-segno-di-olympus_bb9003ae-f989-40ce-a6f2-c78029348b1f.html,2026-02-02 10:00:02 UTC
254242,"Milano, un'altra sparatoria a Rogoredo, fa fuoco contro la polizia che reagisce","Un uomo di 30 anni in fin di vita, aveva rubato la pistola di un vigilante",2026-02-01 18:48:13 UTC,https://www.ansa.it/sito/notizie/cronaca/2026/02/01/milano-unaltra-sparatoria-a-rogoredo-fa-fuoco-contro-la-polizia-che-reagisce_fd36a533-d6d0-4877-ab6e-91ebc4eae628.html,2026-02-01 19:00:02 UTC
254249,"Trump: 'I files di Epstein mi scagionano, faccio causa a Wolff'","Lo scandalo travolge l'Europa, si dimette il consigliere di Fico",2026-02-01 18:50:02 UTC,https://www.ansa.it/sito/notizie/mondo/2026/02/01/trump-i-files-di-epstein-mi-scagionano-faccio-causa-a-wolff_3d6d97e9-43ea-48d9-b2a1-268d0559b63e.html,2026-02-01 20:00:02 UTC
