id,title,summary,published,url,created_at
8854,Prince Harry and Meghan Markle set for first joint royal visit,The newly-engaged couple will meet members of the public at a charity fair and school in Nottingham.,2017-12-01 09:53:54 UTC,http://www.bbc.co.uk/news/uk-42181189,2017-12-01 10:00:04 UTC
8858,Dawlish: 'Britain's bossiest town' to review signs,A visitor's online review said he felt 'bombarded' by the number of warning signs in the town.,2017-12-01 10:15:45 UTC,http://www.bbc.co.uk/news/uk-england-devon-42193092,2017-12-01 11:00:04 UTC
8857,Morrisons data leak: Supermarket liable for staff details breach,Thousands of current and former employees claim the supermarket failed to keep their data safe.,2017-12-01 10:53:21 UTC,http://www.bbc.co.uk/news/uk-england-42193502,2017-12-01 11:00:03 UTC
8870,Airport appeal reunites toy dog with owner,Basil - one of 21 lost cuddly toys featured in a Glasgow Airport video - is reunited with his owner.,2017-12-01 11:11:57 UTC,http://www.bbc.co.uk/news/uk-scotland-glasgow-west-42187857,2017-12-01 13:00:04 UTC
8861,Damian Green computer porn claims: 'Thousands' of images viewed,"An ex-detective says he was ""shocked"" at the amount of porn found on a computer in Damian Green's office.",2017-12-01 11:16:39 UTC,http://www.bbc.co.uk/news/uk-politics-42151148,2017-12-01 12:00:04 UTC
8944,Harry and Meghan's first official outing,Crowds lined the streets of Nottingham for the newly-engaged royal couple's visit.,2017-12-01 11:30:03 UTC,http://www.bbc.co.uk/news/uk-42193299,2017-12-02 02:00:05 UTC
8864,London Olympic Stadium taken over by mayor Sadiq Khan,"Sadiq Khan says a ""catalogue of errors"" by his predecessor Boris Johnson led to the conversion costs soaring.",2017-12-01 11:38:25 UTC,http://www.bbc.co.uk/news/uk-england-london-42194382,2017-12-01 12:00:07 UTC
8862,Prince Harry and Meghan Markle begin first joint royal visit,The newly-engaged couple greet cheering well-wishers who have turned out in Nottingham.,2017-12-01 11:44:29 UTC,http://www.bbc.co.uk/news/uk-42181189,2017-12-01 12:00:04 UTC
8866,GQ editor Dylan Jones criticises cover star Jeremy Corbyn,"Dylan Jones says it was 'as difficult as shooting any celebrity,' prompting a Twitter backlash.",2017-12-01 11:50:35 UTC,http://www.bbc.co.uk/news/uk-politics-42194131,2017-12-01 13:00:04 UTC
8872,Trump sidetracks US ambassador's Twitter Q&A,"Washington's man in London invited questions on Twitter, but that was before Trump's retweets.",2017-12-01 11:57:43 UTC,http://www.bbc.co.uk/news/world-us-canada-42180088,2017-12-01 13:00:04 UTC
8873,David Dearlove: The Facebook post that caught a killer,How a faded picture started to unravel a 50-year-old unsolved murder.,2017-12-01 12:13:55 UTC,http://www.bbc.co.uk/news/uk-england-tees-42153836,2017-12-01 13:00:05 UTC
8874,From disguises to bad manners: How celebs avoid being pestered in public,"Star Wars' Mark Hamill uses ""the old wheelchair trick"" while Jennifer Lawrence is ""incredibly rude"".",2017-12-01 12:17:19 UTC,http://www.bbc.co.uk/news/entertainment-arts-42192675,2017-12-01 13:00:05 UTC
8867,'Escape' artist rescued after failing to escape,A Belgian performance artist is cut free after spending 19 days chained to a marble block.,2017-12-01 12:17:26 UTC,http://www.bbc.co.uk/news/entertainment-arts-42196955,2017-12-01 13:00:04 UTC
8871,Dawlish: 'Britain's bossiest town' to review signs,A visitor's online review of Dawlish said he felt 'bombarded' by the number of warning signs in the town.,2017-12-01 12:24:14 UTC,http://www.bbc.co.uk/news/uk-england-devon-42193092,2017-12-01 13:00:04 UTC
8868,Scottish railway station is least used in UK,"Only 24 passengers used Barry Links station, between Dundee and Carnoustie, in 2016/17.",2017-12-01 12:29:29 UTC,http://www.bbc.co.uk/news/uk-scotland-tayside-central-42194355,2017-12-01 13:00:04 UTC
8865,David Dearlove found guilty of 1968 Paul Booth murder,David Dearlove swung his 19-month-old stepson by his feet and smashed his head on a fireplace.,2017-12-01 12:34:51 UTC,http://www.bbc.co.uk/news/uk-england-tees-42155421,2017-12-01 13:00:03 UTC
8891,Flight attendant still working at 81,Bette Nash is celebrating 60 years working as cabin crew and says she has no plans to retire.,2017-12-01 12:37:29 UTC,http://www.bbc.co.uk/news/world-us-canada-42197175,2017-12-01 16:00:04 UTC
8869,Thomas Cook plans to close 50 stores,The travel company says the proposed closures will affect up to 400 staff.,2017-12-01 12:39:00 UTC,http://www.bbc.co.uk/news/business-42194684,2017-12-01 13:00:04 UTC
8875,Pep Guardiola: Man City manager asked to explain Nathan Redmond outburst,Manchester City boss Pep Guardiola is asked to explain his animated post-match discussion with Southampton's Nathan Redmond by the FA.,2017-12-01 12:55:18 UTC,http://www.bbc.co.uk/sport/football/42196427,2017-12-01 13:00:06 UTC
8876,David Davis 'warns No 10 not to sack Damian Green',"David Davis steps in to protect cabinet colleague after porn allegations, sources tell the BBC.",2017-12-01 13:26:58 UTC,http://www.bbc.co.uk/news/uk-politics-42197309,2017-12-01 14:00:03 UTC
8882,Pope Francis uses term Rohingya in Bangladesh meeting,Francis refers to the Muslim refugees directly for the first time on his Asian trip.,2017-12-01 13:30:19 UTC,http://www.bbc.co.uk/news/world-asia-42193813,2017-12-01 15:00:04 UTC
8878,Commonwealth Games 2022: Birmingham made to wait as three cities offer 'updates',Birmingham must wait to find out if its bid to host the 2022 Commonwealth Games is successful.,2017-12-01 13:37:20 UTC,http://www.bbc.co.uk/sport/athletics/42197941,2017-12-01 14:00:04 UTC
8879,Scottish railway station is least used in Britain,"Only 24 passengers used Barry Links station, between Dundee and Carnoustie, in 2016/17.",2017-12-01 13:43:17 UTC,http://www.bbc.co.uk/news/uk-scotland-tayside-central-42194355,2017-12-01 14:00:04 UTC
8877,Prince Harry and Meghan Markle wow Nottingham crowds on first joint visit,The newly-engaged couple greet cheering well-wishers in Nottingham.,2017-12-01 13:51:37 UTC,http://www.bbc.co.uk/news/uk-42181189,2017-12-01 14:00:04 UTC
8905,Daniel Corneille jailed for Sheerness traffic warden attack,The traffic warden suffered a fractured shoulder when he was assaulted by the defendant.,2017-12-01 14:03:54 UTC,http://www.bbc.co.uk/news/uk-england-kent-42195865,2017-12-01 18:00:05 UTC
8883,Gay prayer for Prince George remarks 'unkind and destructive',"An Anglican minister says people should pray George is blessed with ""the love of a fine young gentleman"".",2017-12-01 14:11:32 UTC,http://www.bbc.co.uk/news/uk-42192706,2017-12-01 15:00:04 UTC
8884,Pop-up penguins shock China zoo visitors,Visitors expecting an array of exotic animals at a zoo in southern China were left a little deflated.,2017-12-01 14:12:43 UTC,http://www.bbc.co.uk/news/blogs-trending-42193721,2017-12-01 15:00:04 UTC
8886,Pep Guardiola: Man City manager regrets Nathan Redmond outburst,Manchester City manager Pep Guardiola says he regrets his animated post-match discussion with Southampton's Nathan Redmond.,2017-12-01 14:17:25 UTC,http://www.bbc.co.uk/sport/football/42196427,2017-12-01 15:00:06 UTC
8881,David Dearlove jailed for 1968 Paul Booth murder,David Dearlove swung his 19-month-old stepson by his feet and smashed his head on a fireplace.,2017-12-01 14:31:58 UTC,http://www.bbc.co.uk/news/uk-england-tees-42155421,2017-12-01 15:00:03 UTC
8885,"Embracing the far right, Trump stains a history of democratic ideals","Trump's far-right retweets show a president ripping up the idea of the United States, writes James Cook",2017-12-01 14:39:44 UTC,http://www.bbc.co.uk/news/world-us-canada-42197006,2017-12-01 15:00:05 UTC
8880,Ex-Trump adviser charged over Russia scandal,Trump's ex-national security adviser Michael Flynn is accused of making a false statement to the FBI in January.,2017-12-01 14:56:39 UTC,http://www.bbc.co.uk/news/world-us-canada-42192080,2017-12-01 15:00:03 UTC
8893,Sam Allardyce: Everton manager aims for European football and cup finals,"Everton's new boss Sam Allardyce is targeting European football and cup finals as he aims to ""steer the club in the right direction"".",2017-12-01 14:57:21 UTC,http://www.bbc.co.uk/sport/football/42197375,2017-12-01 16:00:06 UTC
8889,Supermarkets 'raise the price of biscuits',"Supermarkets hike the price of Christmas biscuit selections as butter prices soar, according to a report.",2017-12-01 15:14:38 UTC,http://www.bbc.co.uk/news/business-42199020,2017-12-01 16:00:04 UTC
8890,Welsh and Scottish health ministers call for folic acid in flour,The Welsh and Scottish health ministers want Jeremy Hunt to act to reduce neural tube defects in babies.,2017-12-01 15:21:27 UTC,http://www.bbc.co.uk/news/health-42199080,2017-12-01 16:00:04 UTC
8899,Caerphilly loan shark who targeted 116 victims jailed,"The court heard he sued some victims in the civil court, claiming loans to ""friends"" were not repaid.",2017-12-01 15:23:39 UTC,http://www.bbc.co.uk/news/uk-wales-south-east-wales-42194519,2017-12-01 17:00:04 UTC
8888,Prince Harry and Meghan Markle wow Nottingham crowds on first joint visit,Well-wishers in Nottingham come out in force to welcome Prince Harry and his new fiancee.,2017-12-01 15:48:18 UTC,http://www.bbc.co.uk/news/uk-42181189,2017-12-01 16:00:03 UTC
8892,World Cup draw: England to play Belgium in Group G,England have been drawn with Belgium in Group G at the Fifa World Cup 2018 in Russia.,2017-12-01 15:54:10 UTC,http://www.bbc.co.uk/sport/football/42199903,2017-12-01 16:00:05 UTC
8887,Ex-Trump adviser charged over Russia scandal,President Trump's ex-national security adviser has become the most senior aide to face charges.,2017-12-01 15:54:33 UTC,http://www.bbc.co.uk/news/world-us-canada-42192080,2017-12-01 16:00:03 UTC
8901,Nottingham shares Harry and Meghan's 'fairytale' moment,Hundreds brave icy weather to catch a glimpse of Harry and Meghan's first official outing.,2017-12-01 15:56:11 UTC,http://www.bbc.co.uk/news/uk-england-nottinghamshire-42194962,2017-12-01 17:00:05 UTC
8908,'Suicide pact' trial: Natasha Gordon found guilty,Natasha Gordon entered a suicide pact but left Matthew Birkinshaw to die alone.,2017-12-01 16:00:48 UTC,http://www.bbc.co.uk/news/uk-england-cambridgeshire-42197216,2017-12-01 18:00:06 UTC
8951,Wales v South Africa: Warren Gatland's side hope to end series on high,Injury-hit Wales will try to avoid a third successive loss to southern hemisphere opposition when they face the Springboks on Saturday.,2017-12-01 16:19:10 UTC,http://www.bbc.co.uk/sport/rugby-union/42192312,2017-12-02 07:00:06 UTC
8902,World Cup: Alan Shearer remembers beating Tunisia in '98,Alan Shearer remembers scoring during England's 2-0 win against Tunisia at the 1998 World Cup.,2017-12-01 16:20:25 UTC,http://www.bbc.co.uk/sport/football/42201740,2017-12-01 17:00:06 UTC
8898,Oxford University raises £750m from biggest bond issue,Oxford University has turned to private investors in a record-breaking bond issue.,2017-12-01 16:31:21 UTC,http://www.bbc.co.uk/news/education-42201171,2017-12-01 17:00:04 UTC
8903,Fifa World Cup 2018 draw: Spain and Portugal in same group,"Spain and Portugal are drawn in the same group for the 2018 Fifa World Cup, while Russia take on Saudi Arabia in the first game.",2017-12-01 16:34:56 UTC,http://www.bbc.co.uk/sport/football/42199504,2017-12-01 17:00:06 UTC
8900,What England fans need to know about Group G World Cup venues,"Now we know where England are playing their first World Cup games, fans can start some proper planning",2017-12-01 16:36:41 UTC,http://www.bbc.co.uk/newsbeat/articles/42195167,2017-12-01 17:00:05 UTC
8895,Potsdam police find explosives near Christmas market,A controlled explosion is carried out on a device sent to a pharmacy near Potsdam Christmas market.,2017-12-01 16:40:56 UTC,http://www.bbc.co.uk/news/world-europe-42201778,2017-12-01 17:00:04 UTC
8894,Trump-Russia: Michael Flynn admits lying to FBI,The ex-national security adviser appears in court and becomes the most senior aide to face charges.,2017-12-01 16:41:36 UTC,http://www.bbc.co.uk/news/world-us-canada-42192080,2017-12-01 17:00:04 UTC
8897,Bob Spink found guilty of election fraud,Former Tory and UKIP politician Bob Spink was found guilty of permitting false signatures on a nomination form.,2017-12-01 16:55:12 UTC,http://www.bbc.co.uk/news/uk-england-essex-42201551,2017-12-01 17:00:04 UTC
8896,"World Cup draw: England play Belgium, Panama and Tunisia in Group G","England have been drawn with Belgium, Panama and Tunisia in Group G at next year's Fifa World Cup in Russia.",2017-12-01 16:57:16 UTC,http://www.bbc.co.uk/sport/football/42199903,2017-12-01 17:00:04 UTC
8943,Republican holdouts back tax bill despite $1tn deficit alert,The Republican-controlled Senate plans a vote on Friday despite a $1tn deficit warning on the bill.,2017-12-01 17:06:57 UTC,http://www.bbc.co.uk/news/world-us-canada-42198687,2017-12-02 02:00:04 UTC
8909,World Cup: Gareth Southgate says England are 'looking forward to getting on with it',"England manager Gareth Southgate reacts to the World Cup draw after his side were drawn against Belgium, Tunisia and Panama in Group G.",2017-12-01 17:12:30 UTC,http://www.bbc.co.uk/sport/football/42200873,2017-12-01 18:00:08 UTC
8907,Brexit offer 'must be acceptable to Ireland',"European Council President Donald Tusk says ""the key to the UK's future lies - in some ways - in Dublin"".",2017-12-01 17:41:26 UTC,http://www.bbc.co.uk/news/world-europe-42202830,2017-12-01 18:00:05 UTC
8904,Trump-Russia: Michael Flynn admits lying to FBI,Michael Flynn also confirms he is co-operating with the probe into alleged Russian election meddling.,2017-12-01 17:50:48 UTC,http://www.bbc.co.uk/news/world-us-canada-42192080,2017-12-01 18:00:05 UTC
8906,Potsdam Christmas market evacuated as device found,A controlled explosion is carried out on a device resembling a nail bomb at Potsdam Christmas market.,2017-12-01 17:57:31 UTC,http://www.bbc.co.uk/news/world-europe-42201778,2017-12-01 18:00:05 UTC
8910,Potsdam Christmas market evacuated as device found,A controlled explosion is carried out on a device filled with nails at a Potsdam Christmas market.,2017-12-01 18:05:16 UTC,http://www.bbc.co.uk/news/world-europe-42201778,2017-12-01 19:00:04 UTC
8911,Parents 'face tension at UK borders over surnames',"MP says children's passports should include parents to avoid ""suspicion"" when their surnames differed.",2017-12-01 18:21:26 UTC,http://www.bbc.co.uk/news/uk-politics-42194140,2017-12-01 19:00:04 UTC
8912,"Pope uses the ""R"" word","While meeting a group of Muslim Rohingya refugees, Pope Francis referred to them by name for the first time on his Asian visit.",2017-12-01 18:29:48 UTC,http://www.bbc.co.uk/news/world-asia-42203201,2017-12-01 19:00:04 UTC
8915,World Cup: Jan Vertonghen & Eric Dier watch World Cup draw,"Tottenham team-mates Jan Vertonghen and Eric Dier watch the 2018 World Cup draw together, hoping that their countries Belgium and England don't get drawn together.",2017-12-01 19:03:34 UTC,http://www.bbc.co.uk/sport/football/42201746,2017-12-01 20:00:06 UTC
8914,Rugby League World Cup: England face Australia in Saturday's final,England face odds-on favourites and defending champions Australia in the World Cup final on Saturday at 09:00 GMT.,2017-12-01 19:10:59 UTC,http://www.bbc.co.uk/sport/rugby-league/42180250,2017-12-01 20:00:05 UTC
8913,"World Cup draw: England face Belgium, Panama and Tunisia in Group G","England have been drawn with Belgium, Panama and Tunisia in Group G at next year's Fifa World Cup in Russia.",2017-12-01 19:13:30 UTC,http://www.bbc.co.uk/sport/football/42199903,2017-12-01 20:00:03 UTC
8916,Southampton University in new pay row,"Vice-chancellor Sir Christopher Snowden was awarded a pay package of £424,000 last year.",2017-12-01 19:30:22 UTC,http://www.bbc.co.uk/news/education-42196462,2017-12-01 21:00:04 UTC
8919,FA Cup: When live TV doesn't go quite as planned...,Bringing out AFC Fylde and Wigan Athletic at the start of their FA Cup second-round match doesn't quite go as planned for Dan Walker...,2017-12-01 20:04:45 UTC,http://www.bbc.co.uk/sport/football/42204389,2017-12-01 22:00:06 UTC
8929,Paul Pogba says he was 'quite a fan of Arsenal' as a boy,"Manchester United midfielder Paul Pogba says he was ""quite a fan"" of Arsenal as a child due to the French influence on the Gunners under Arsene Wenger.",2017-12-01 20:31:05 UTC,http://www.bbc.co.uk/sport/football/42202472,2017-12-02 00:00:08 UTC
8917,Toys R Us prepares to shut 25 stores,"The toy retailer is to begin debt negotiations that may also lead to job losses, the BBC understands.",2017-12-01 20:52:07 UTC,http://www.bbc.co.uk/news/business-42204182,2017-12-01 21:00:04 UTC
8918,Potsdam Christmas market evacuated as device found,The device filled with nails and wires was sent to a shop near a Potsdam Christmas market.,2017-12-01 21:25:41 UTC,http://www.bbc.co.uk/news/world-europe-42201778,2017-12-01 22:00:04 UTC
8920,Tracking Cycling World Cup: Britain's Katie Archibald wins points gold,"Britain's Katie Archibald wins gold in the points race of the Track Cycling World Cup in Canada, with Mark Stewart taking silver in the men's event.",2017-12-01 21:33:43 UTC,http://www.bbc.co.uk/sport/cycling/42204536,2017-12-01 22:00:06 UTC
8924,Cardiff City 3-1 Norwich City,Cardiff City produced a spirited second-half display to give manager Neil Warnock a happy birthday.,2017-12-01 21:37:35 UTC,http://www.bbc.co.uk/sport/football/42105221,2017-12-01 23:00:06 UTC
8939,How the grilled cheese sandwich went gourmet,"Food businesses serving up cheesy dishes are thriving, but is the trend bad for our health?",2017-12-01 21:57:59 UTC,http://www.bbc.co.uk/news/business-42164538,2017-12-02 01:00:06 UTC
8927,How much of your salary is spent on rent?,Tenants living in London see twice as much of their salary going to their landlord than those in the North.,2017-12-01 22:03:48 UTC,http://www.bbc.co.uk/news/business-42179119,2017-12-02 00:00:05 UTC
8923,AFC Fylde 1-1 Wigan Athletic,Danny Rowe's second-half penalty earns non-league AFC Fylde an FA Cup second-round replay at League One Wigan Athletic.,2017-12-01 22:08:39 UTC,http://www.bbc.co.uk/sport/football/42105214,2017-12-01 23:00:06 UTC
8964,FA Cup: AFC Fylde 1-1 Wigan Athletic highlights,Danny Rowe's second-half penalty earns non-league AFC Fylde an FA Cup second-round replay at League One Wigan Athletic.,2017-12-01 22:19:20 UTC,http://www.bbc.co.uk/sport/football/42204395,2017-12-02 10:00:06 UTC
8921,Kaspersky Labs: Warning over Russian anti-virus software,The government issues a new warning about the security risks of using Russian anti-virus software.,2017-12-01 22:23:51 UTC,http://www.bbc.co.uk/news/uk-42202191,2017-12-01 23:00:04 UTC
8925,Premiership: Northampton Saints 22-24 Newcastle Falcons,Scott Lawson scores with the final play of the game as Newcastle steal victory over Northampton at Franklin's Gardens.,2017-12-01 22:24:12 UTC,http://www.bbc.co.uk/sport/rugby-union/42157522,2017-12-01 23:00:06 UTC
8950,World Cup 2018: England won't win World Cup but draw gives us chance to improve - Alan Shearer,"Former captain Alan Shearer says if England players show what they are capable of at Russia 2018, people will be happy.",2017-12-01 22:32:06 UTC,http://www.bbc.co.uk/sport/football/42204669,2017-12-02 07:00:05 UTC
8926,Sanremo tornado: Huge waterspout forms off Italian coast,"It was spotted off the coast of Sanremo and moved inland as a tornado, causing damage in the city.",2017-12-01 22:36:25 UTC,http://www.bbc.co.uk/news/world-europe-42204016,2017-12-02 00:00:05 UTC
